trip_id,user_id,name_user,rut_user,vehicle_id,booking_time,start_time,end_time,status_id,travel_dist,membership_id,price_amount,price_tax,price_total,start_lat,start_lon,end_lat,end_lon
1903,404,Michelle Keller,42740667,80,2022-10-26 23:50:26,2022-10-27 00:02:26,2022-10-27 06:02:26,5,39759,1,29572,5618.68,35190,-33.99883852448157,-71.21722486194761,-33.90603787541836,-71.10871404201997
1904,691,Colton Thomas,17564782,35,2022-12-03 18:13:59,2022-12-03 18:28:59,2022-12-04 15:03:59,1,58305,1,28660,5445.4,34105,-33.87601175347124,-70.71526323353369,-34.032914824941734,-70.66835018993166
1905,10,Emily Cisneros,82899134,4,2022-04-06 16:59:36,2022-04-06 17:08:36,2022-04-07 12:54:36,2,92543,1,14416,2739.04,17155,-33.50773345153081,-70.96037973849874,-33.578257650687306,-70.58299503214472
1906,580,Robert Singh,58822760,93,2022-09-06 08:42:47,2022-09-06 08:51:47,2022-09-06 11:10:47,3,56967,2,10744,2041.3600000000001,12785,-34.49992192076485,-71.33159660198578,-34.16773869859541,-70.53818387930538
1907,68,James Morris,39448336,89,2022-06-17 17:59:06,2022-06-17 18:00:06,2022-06-18 15:01:06,5,27779,1,3956,751.64,4707,-33.680938702853254,-71.10182195187676,-33.50635014596742,-71.01216472415764
1908,673,Cathy Morgan,54507144,33,2022-01-05 02:12:04,2022-01-05 02:21:04,2022-01-05 15:02:04,1,73694,3,16779,3188.01,19967,-34.481641507618605,-70.50493300860144,-33.6012316915973,-70.77834181869208
1909,119,Jennifer Garcia,46775805,42,2022-01-17 19:12:06,2022-01-17 19:14:06,2022-01-18 16:26:06,2,93291,2,4318,820.42,5138,-33.895134370325096,-71.02496917884584,-33.50468824442945,-71.47431097146928
1910,568,Angela Patterson,57459507,11,2022-01-15 12:53:21,2022-01-15 13:04:21,2022-01-16 03:43:21,4,2098,1,29266,5560.54,34826,-34.062633332447184,-71.02548859179107,-33.66436909011556,-71.46720637538726
1911,541,Colin Williams,31248463,7,2022-08-29 06:10:38,2022-08-29 06:12:38,2022-08-30 01:21:38,6,533,3,26383,5012.77,31395,-33.954371015548624,-71.38728544872222,-34.32950614063392,-70.56170961291248
1912,963,Valerie Serrano,66945220,75,2022-06-12 15:07:24,2022-06-12 15:15:24,2022-06-13 12:26:24,2,84489,3,20570,3908.3,24478,-34.36888486396359,-70.9381848339947,-33.87744551626948,-71.011811991935
1913,298,Jessica Johnson,46205966,5,2022-12-01 01:05:40,2022-12-01 01:06:40,2022-12-01 11:12:40,4,49323,2,8398,1595.6200000000001,9993,-34.43088286230739,-70.54485692466166,-34.145978861213486,-71.05738952830147
1914,460,David Brennan,27381780,80,2022-12-18 17:56:06,2022-12-18 17:57:06,2022-12-19 16:19:06,4,22257,2,23847,4530.93,28377,-33.649215759458535,-70.9684748478467,-34.36693913538737,-70.74682267710126
1915,456,Stanley Hayden MD,34982915,68,2022-10-24 08:31:42,2022-10-24 08:43:42,2022-10-24 17:28:42,5,95349,2,18570,3528.3,22098,-33.96763910672589,-71.11109891468801,-34.1263413047983,-70.84130856981078
1916,792,Monica Bell,61391828,75,2022-01-08 18:16:45,2022-01-08 18:28:45,2022-01-09 14:57:45,2,89915,1,26205,4978.95,31183,-34.131661221211445,-70.53607478958428,-33.838865694931485,-70.99731872271751
1917,844,Debra Steele,87025218,32,2022-03-28 16:25:19,2022-03-28 16:35:19,2022-03-29 13:38:19,5,26301,2,13004,2470.76,15474,-33.780257136774196,-70.55411261439889,-34.48498530299563,-71.07693907248647
1918,516,Michele Oconnor,35576445,20,2022-04-10 18:57:00,2022-04-10 19:03:00,2022-04-10 21:23:00,5,74115,2,26378,5011.82,31389,-34.29413672514928,-70.62517706515743,-34.27174605909639,-70.92502712160828
1919,238,Jack Hughes,12946105,10,2022-10-30 07:05:41,2022-10-30 07:17:41,2022-10-30 12:18:41,5,981,1,17877,3396.63,21273,-33.88219997922326,-70.54285097474873,-33.584805665162904,-71.20296228923151
1920,675,Carol Gallagher,51658247,82,2022-01-31 04:26:37,2022-01-31 04:38:37,2022-01-31 11:10:37,3,44558,3,1078,204.82,1282,-33.77366201565714,-71.32072971360623,-33.62252848105525,-70.99841692431835
1921,276,Ashley King,36240871,3,2022-10-25 23:47:57,2022-10-25 23:59:57,2022-10-26 01:51:57,5,88088,3,1435,272.65,1707,-33.7145072901749,-71.41923826852204,-33.96930985541505,-71.12314130483564
1922,732,Nicholas Myers,86000091,45,2022-07-09 02:47:27,2022-07-09 02:49:27,2022-07-10 02:10:27,3,51086,3,13705,2603.95,16308,-33.847638231263026,-71.45087648992613,-33.520832338826,-71.14972990231139
1923,44,Jodi Morgan,46563515,61,2022-11-22 12:49:35,2022-11-22 12:59:35,2022-11-23 11:53:35,4,77949,3,29352,5576.88,34928,-34.21367242853773,-71.32247895943519,-33.76338398497218,-70.65607502973137
1924,97,Jennifer Anderson,87759956,52,2022-04-04 04:48:32,2022-04-04 05:00:32,2022-04-04 15:32:32,5,98943,1,4782,908.58,5690,-34.45975152773904,-71.2532670442566,-34.139198468325986,-70.98358590246535
1925,96,Jim Adams,40247153,28,2022-10-02 02:47:35,2022-10-02 02:53:35,2022-10-02 23:59:35,5,53492,1,23916,4544.04,28460,-34.067272530735444,-70.74310128878207,-33.6848622484834,-70.61511831527113
1926,650,Alicia Snow,12469390,72,2022-07-31 11:02:07,2022-07-31 11:03:07,2022-07-31 21:16:07,4,25483,1,9811,1864.09,11675,-33.7965880761788,-70.6527554980211,-34.47383128395909,-71.00895383905689
1927,620,Christine Campbell,35635858,62,2022-07-03 02:08:12,2022-07-03 02:09:12,2022-07-03 21:24:12,5,69956,1,20179,3834.01,24013,-33.843114449408546,-71.34484463872448,-34.12757274339319,-70.54643661236156
1928,460,David Brennan,27381780,54,2022-07-10 06:46:06,2022-07-10 06:55:06,2022-07-11 01:55:06,4,61803,1,25639,4871.41,30510,-33.94805001842187,-70.64666278806327,-33.848605238793056,-71.21608781128279
1929,578,Bethany Powell,47994929,38,2022-12-05 10:18:02,2022-12-05 10:31:02,2022-12-05 12:40:02,5,34182,2,8143,1547.17,9690,-33.92058549378159,-71.19202151257353,-33.95621683794034,-71.36596815186793
1930,714,Holly Woods,41499071,15,2022-06-27 10:13:25,2022-06-27 10:28:25,2022-06-28 01:26:25,1,3822,3,13123,2493.37,15616,-34.08376233890619,-70.90094061157676,-33.651852013393885,-71.37932456695198
1931,292,James Anderson,37186801,27,2022-07-13 17:19:12,2022-07-13 17:20:12,2022-07-14 15:26:12,1,61851,2,3932,747.08,4679,-34.29224291416896,-70.80773891684488,-33.844102257070546,-71.0164512448209
1932,123,Jessica Schneider,56997974,84,2022-05-20 17:31:10,2022-05-20 17:41:10,2022-05-20 22:18:10,5,66349,2,5842,1109.98,6951,-34.42172092316149,-71.30328830452568,-33.84577297775815,-70.86698792164283
1933,413,William Ray,97716125,99,2022-05-10 13:35:36,2022-05-10 13:48:36,2022-05-11 03:06:36,5,13261,2,3931,746.89,4677,-33.85119417333338,-70.86062448417982,-34.41308140277929,-71.09197522764964
1934,420,Michael Sutton,74215085,25,2022-06-17 17:48:21,2022-06-17 18:00:21,2022-06-18 08:12:21,2,4402,1,27498,5224.62,32722,-34.134239807850946,-70.66093648182512,-34.2594003348761,-71.37099329988409
1935,603,Thomas Gonzales,58066574,71,2022-12-30 10:23:19,2022-12-30 10:31:19,2022-12-31 01:13:19,3,50954,2,10949,2080.31,13029,-34.114848580955,-70.83076456210009,-33.52386409986036,-70.66070525033672
1936,302,Kimberly Campbell,15507407,35,2022-09-14 03:59:30,2022-09-14 04:13:30,2022-09-14 11:04:30,4,83573,2,17136,3255.84,20391,-33.635096479454226,-71.42117971557413,-33.504805155993694,-70.65489830344175
1937,923,Todd Walsh,42389304,15,2022-12-24 23:17:12,2022-12-24 23:22:12,2022-12-25 08:05:12,2,35196,3,17341,3294.79,20635,-34.38923028673612,-71.19823746460828,-33.773528097778474,-71.08583510413709
1938,598,David Peck,64172263,82,2022-05-04 18:46:00,2022-05-04 18:52:00,2022-05-05 06:33:00,3,3919,1,15250,2897.5,18147,-33.941482242424044,-70.62078032789772,-33.7084300695491,-71.3437620811825
1939,605,Jon Glover,99117083,11,2022-05-22 14:07:35,2022-05-22 14:13:35,2022-05-22 15:22:35,4,69517,2,25098,4768.62,29866,-33.84592330912884,-70.88086927371843,-33.57796326973579,-71.27263359654503
1940,894,Jeremy Hooper,86007156,99,2022-02-06 13:20:56,2022-02-06 13:25:56,2022-02-06 18:37:56,2,11846,3,4152,788.88,4940,-33.91529664776846,-70.90850682003969,-33.886730224698056,-71.20399217025295
1941,748,Alicia Watson,62336700,32,2022-12-21 00:19:21,2022-12-21 00:22:21,2022-12-21 07:06:21,4,41991,3,28199,5357.81,33556,-33.53893111291996,-71.26016623183844,-34.40213316264915,-70.64505975659888
1942,647,Chris Moore,77792425,66,2022-07-06 18:34:59,2022-07-06 18:40:59,2022-07-07 00:19:59,1,3583,3,29516,5608.04,35124,-34.18409280483789,-71.3691158123136,-34.093455398672596,-71.4677580250355
1943,237,Michael Simmons,15228392,4,2022-09-06 02:51:00,2022-09-06 02:54:00,2022-09-06 04:35:00,1,62039,1,14115,2681.85,16796,-34.10133873251312,-71.09484596389085,-33.50543159375014,-71.18356556868379
1944,325,John Zavala,36254297,94,2022-06-15 08:41:56,2022-06-15 08:51:56,2022-06-16 06:33:56,2,60008,1,28994,5508.86,34502,-34.02365670006014,-70.86522894971702,-34.09025334163899,-70.86727805113765
1945,218,Randall Cannon,67269459,73,2022-08-18 01:56:09,2022-08-18 02:01:09,2022-08-18 20:18:09,3,8952,3,5794,1100.86,6894,-33.92042799984557,-71.15699721481374,-33.649206315409366,-70.86448741451116
1946,296,Kelly Hernandez,47613952,98,2022-07-22 20:07:21,2022-07-22 20:09:21,2022-07-23 17:56:21,3,57813,2,23201,4408.19,27609,-33.748557401433935,-70.51072787013155,-34.223649397377166,-71.27032183062506
1947,277,Justin Evans,36428748,97,2022-01-08 14:44:39,2022-01-08 14:56:39,2022-01-09 05:48:39,4,46075,2,10532,2001.08,12533,-34.10568807977433,-70.64742764318527,-34.496721933985235,-71.27834976312361
1948,179,Amanda Berry,90661092,14,2022-01-16 08:52:55,2022-01-16 08:59:55,2022-01-16 12:53:55,4,67494,3,6248,1187.1200000000001,7435,-33.88154204484525,-71.28756361062594,-34.09401404048357,-70.70939879779077
1949,848,Sherry Hoffman,68026484,28,2022-04-06 14:02:49,2022-04-06 14:14:49,2022-04-06 23:33:49,3,57180,3,23312,4429.28,27741,-33.95316294708205,-70.69958990991572,-34.27546532129649,-71.35144461767507
1950,74,Alexandra Carpenter,31362870,31,2022-05-18 11:01:46,2022-05-18 11:05:46,2022-05-19 05:13:46,6,84125,2,25925,4925.75,30850,-34.20157360356828,-71.40657981605382,-34.44160386609517,-70.99521363529944
1951,449,Gabriella Woods,42786860,87,2022-03-12 22:48:39,2022-03-12 22:52:39,2022-03-13 06:42:39,2,90644,1,2839,539.41,3378,-33.581749540725475,-71.41001836966657,-34.076969901637874,-70.6646779215207
1952,558,Jamie Woods,68195405,59,2022-03-20 22:53:00,2022-03-20 22:56:00,2022-03-21 15:53:00,5,77777,2,16879,3207.01,20086,-33.67654630046001,-70.57464576418882,-33.640791362973886,-71.29838063614567
1953,255,Jonathan Sexton,96745860,95,2022-06-22 04:27:11,2022-06-22 04:36:11,2022-06-22 20:53:11,6,77766,2,21440,4073.6,25513,-34.12582841212358,-70.64824105144474,-33.732100720395394,-71.11023900233002
1954,843,Brianna Reed,81789227,4,2022-06-04 08:25:09,2022-06-04 08:27:09,2022-06-04 19:07:09,3,61899,3,6961,1322.59,8283,-33.76553823371873,-71.1531559865558,-33.85811603551369,-71.13771302374259
1955,71,Tiffany Barton,27024405,83,2022-02-18 22:54:12,2022-02-18 22:55:12,2022-02-19 06:41:12,1,71849,2,13712,2605.28,16317,-33.93212381350945,-70.60797328883774,-33.86842476520654,-70.55988988227104
1956,600,Kerry Stewart,79155603,98,2022-12-29 19:45:19,2022-12-29 19:46:19,2022-12-29 20:55:19,2,63131,3,4749,902.3100000000001,5651,-34.234512790536286,-70.94925962666674,-33.5384402488195,-71.4499823133988
1957,552,Patrick Bean,16400507,73,2022-11-27 05:14:13,2022-11-27 05:17:13,2022-11-27 19:24:13,1,55475,2,14889,2828.91,17717,-33.897673279367886,-70.82424316849288,-33.81696088501412,-70.97249215784649
1958,455,Adriana Skinner,87920490,63,2022-03-18 20:30:54,2022-03-18 20:45:54,2022-03-19 09:25:54,1,15524,1,22991,4368.29,27359,-33.70236239514436,-70.8609350719576,-33.8030322473642,-70.98782652374672
1959,493,Dustin Robertson,25965508,92,2022-05-18 04:29:37,2022-05-18 04:39:37,2022-05-18 11:29:37,5,45895,2,18705,3553.95,22258,-33.98386715131192,-71.03404384395394,-34.38774326752757,-71.08160242856806
1960,612,Lisa Fowler,14175644,3,2022-02-14 13:48:03,2022-02-14 14:02:03,2022-02-14 14:30:03,2,678,2,28557,5425.83,33982,-34.2676743781544,-70.59760284192684,-34.319026905571285,-70.8615684646312
1961,205,Joseph Melendez,49488059,31,2022-12-25 22:59:02,2022-12-25 23:13:02,2022-12-26 17:41:02,4,64200,3,1527,290.13,1817,-33.66158783773103,-71.44372204880001,-34.038715383721346,-70.79325233709893
1962,87,Marc Jordan,97473171,37,2022-09-22 02:26:31,2022-09-22 02:28:31,2022-09-22 04:34:31,3,93956,2,23093,4387.67,27480,-34.45168633406746,-70.77750029787633,-33.968186362647465,-71.34621947245876
1963,662,Donna Jordan,58409640,43,2022-12-23 22:38:20,2022-12-23 22:40:20,2022-12-24 20:04:20,4,44422,1,14746,2801.7400000000002,17547,-33.64822692848096,-70.68385160217755,-34.027051451899325,-71.48619723925671
1964,947,Justin Pennington,75690575,27,2022-03-11 22:07:28,2022-03-11 22:15:28,2022-03-12 11:25:28,2,48372,2,11487,2182.53,13669,-34.019913205823734,-70.88792491288893,-33.75864216125687,-70.8738385203331
1965,296,Kelly Hernandez,47613952,65,2022-12-17 23:48:52,2022-12-18 00:00:52,2022-12-18 01:05:52,2,88322,2,10133,1925.27,12058,-33.84273216387321,-71.01925402790708,-34.008080461361345,-70.52906914173954
1966,924,Bradley Ruiz,34435172,58,2022-02-22 11:22:18,2022-02-22 11:37:18,2022-02-23 01:29:18,1,21272,3,17172,3262.68,20434,-34.19389206086856,-71.37358386127478,-34.298591723301435,-71.27079904574973
1967,828,Martin Garcia,48831922,10,2022-06-27 00:22:07,2022-06-27 00:34:07,2022-06-28 00:03:07,5,86603,2,7676,1458.44,9134,-33.952664462470686,-71.45835151832819,-33.50376725320874,-71.29260672286415
1968,670,Debra Peterson,27781700,60,2022-04-20 19:40:24,2022-04-20 19:44:24,2022-04-21 14:56:24,2,60319,2,6032,1146.08,7178,-33.89613537958507,-71.3106562542141,-33.921948385071886,-71.4571916504834
1969,452,Carol Bowman,14044343,27,2022-03-14 10:22:42,2022-03-14 10:28:42,2022-03-15 06:33:42,4,7833,2,6517,1238.23,7755,-33.930056814347815,-71.06332538208223,-33.810746010514016,-71.43215673661312
1970,155,Robin Elliott,28934552,16,2022-11-30 17:35:49,2022-11-30 17:41:49,2022-12-01 12:50:49,3,79416,3,29082,5525.58,34607,-34.31823995281205,-71.23962048152562,-34.33425742985553,-70.72621097761163
1971,871,Scott Nolan,10950462,36,2022-07-23 04:37:28,2022-07-23 04:42:28,2022-07-23 19:59:28,6,29358,3,25725,4887.75,30612,-34.482157182612625,-70.95891283274197,-34.40797356127495,-70.90201014940475
1972,584,Diana Larson,96561613,75,2022-08-27 16:58:33,2022-08-27 16:59:33,2022-08-27 22:25:33,4,89151,1,3404,646.76,4050,-33.985488402548256,-71.18687389950976,-33.56437183500646,-70.75979588204682
1973,59,William Morrison,18244654,23,2022-06-26 01:37:23,2022-06-26 01:43:23,2022-06-26 13:59:23,1,30426,3,10227,1943.13,12170,-33.65443821732102,-70.60719010248623,-34.43429555331411,-71.33747692993323
1974,563,Laura Copeland,25101876,56,2022-12-14 02:42:21,2022-12-14 02:43:21,2022-12-14 06:10:21,6,90079,1,5051,959.69,6010,-34.02020737544144,-71.29522433772594,-34.405212080709326,-70.92153794659092
1975,537,Mark Taylor,68633904,28,2022-04-25 00:30:58,2022-04-25 00:45:58,2022-04-25 23:21:58,6,83570,3,7098,1348.6200000000001,8446,-34.492185571958636,-70.6421923852191,-34.43951704702664,-70.96245573322697
1976,471,Lisa Kelly,27728535,40,2022-07-16 23:31:59,2022-07-16 23:38:59,2022-07-17 12:05:59,2,68104,2,13942,2648.98,16590,-34.26242582260654,-71.08279495966886,-34.43783959276958,-70.64801870626084
1977,34,Richard Bryant,49293602,53,2022-11-15 18:15:10,2022-11-15 18:23:10,2022-11-16 01:45:10,3,95471,3,21185,4025.15,25210,-33.58276660300705,-70.53616856538709,-33.97218327228552,-70.6121995319063
1978,939,Julie Benitez,69370193,98,2022-01-10 10:11:18,2022-01-10 10:26:18,2022-01-11 00:27:18,5,34629,1,14868,2824.92,17692,-34.10517351365675,-70.82927918567972,-34.1629470446119,-71.28964590665827
1979,633,David Watson,55516022,96,2022-06-08 00:58:41,2022-06-08 01:12:41,2022-06-08 20:28:41,3,85841,1,21968,4173.92,26141,-33.56508164288318,-70.5738234768384,-34.489379458492195,-71.40228974847075
1980,719,Joseph Bush,22631163,66,2022-06-25 03:48:28,2022-06-25 03:56:28,2022-06-26 01:32:28,6,20950,2,4763,904.97,5667,-34.3851770306134,-71.27494987956682,-33.682863969903856,-71.05052150942225
1981,498,Adam Bell,54265567,75,2022-01-02 14:17:48,2022-01-02 14:30:48,2022-01-02 20:57:48,5,43807,3,5895,1120.05,7015,-33.54101449600633,-70.67579566840331,-33.87429786995105,-71.09129345606976
1982,594,Connor Sandoval,90730458,65,2022-01-01 05:27:05,2022-01-01 05:33:05,2022-01-01 09:50:05,2,839,3,18611,3536.09,22147,-33.62613328710979,-70.6276100103888,-33.98883719005062,-71.31737446798586
1983,636,Ashley Holland,52388700,83,2022-09-13 17:53:53,2022-09-13 17:55:53,2022-09-14 07:09:53,1,88583,2,28010,5321.9,33331,-34.47404110543071,-70.9563899528673,-34.3520212546194,-71.49645013162886
1984,426,Connor Garcia,53945527,36,2022-10-27 07:11:24,2022-10-27 07:16:24,2022-10-27 12:36:24,6,74289,2,1620,307.8,1927,-33.92420391163073,-71.1451282087734,-33.66618471818326,-70.66094389956179
1985,85,Lisa Johnson,52963726,81,2022-06-27 11:41:57,2022-06-27 11:46:57,2022-06-27 14:10:57,6,68011,1,9255,1758.45,11013,-34.368338578433736,-70.89400954813983,-33.69634654181034,-71.06997335040998
1986,523,John Kramer,17433535,32,2022-06-09 13:10:27,2022-06-09 13:24:27,2022-06-10 01:19:27,5,59335,1,1585,301.15,1886,-33.84156921142656,-70.91395482070394,-34.26556929277142,-70.76385333695114
1987,555,Cheryl Jones DVM,63510358,23,2022-07-04 00:33:46,2022-07-04 00:45:46,2022-07-04 18:33:46,2,49234,2,6646,1262.74,7908,-34.3342408174628,-71.32635797000557,-33.58668835699709,-71.10294644348001
1988,500,Matthew Jones,96689768,79,2022-01-08 16:23:22,2022-01-08 16:26:22,2022-01-09 01:58:22,3,54318,3,25767,4895.7300000000005,30662,-33.677308167871814,-71.16390278484,-33.878956641086965,-70.72548894615221
1989,921,Sarah Mckee,16228595,67,2022-03-22 11:19:16,2022-03-22 11:25:16,2022-03-23 04:37:16,6,53429,2,19412,3688.28,23100,-33.89710047452751,-70.54416377484299,-33.5832305779075,-71.4467916876084
1990,526,Hannah Lam,27271575,35,2022-03-23 10:43:52,2022-03-23 10:46:52,2022-03-23 23:40:52,4,97152,3,12661,2405.59,15066,-34.15419957276421,-70.87889755958233,-33.81156657358986,-71.321187160304
1991,445,Donna Parker,34800829,72,2022-01-06 12:19:33,2022-01-06 12:32:33,2022-01-07 09:33:33,5,8843,3,6165,1171.35,7336,-33.70359285091136,-71.08925418204281,-34.32384300980962,-71.2690949364995
1992,474,Gina Miller,98099874,7,2022-05-20 07:17:31,2022-05-20 07:25:31,2022-05-20 14:44:31,1,97199,1,18595,3533.05,22128,-33.95539775402974,-71.36319507854235,-33.94481988042631,-70.72426335672787
1993,201,Neil Valentine,87993204,13,2022-05-10 00:07:19,2022-05-10 00:14:19,2022-05-10 10:27:19,1,99480,1,28981,5506.39,34487,-34.15231233657183,-71.03842648090414,-33.79748858816179,-71.42449866354322
1994,293,Eric Fitzgerald,78234971,66,2022-10-04 19:46:48,2022-10-04 19:50:48,2022-10-05 18:51:48,1,81618,1,29365,5579.35,34944,-34.29572130515685,-71.39901347876581,-33.59724902251393,-70.50819402027544
1995,786,Dennis Roberson,95029320,13,2022-12-17 17:34:30,2022-12-17 17:37:30,2022-12-17 18:18:30,2,96425,3,4400,836.0,5236,-34.091641004472,-70.9405669701369,-34.41302812968291,-71.27383492932326
1996,841,Matthew Johnson,94783287,13,2022-09-08 03:10:56,2022-09-08 03:23:56,2022-09-08 20:07:56,4,3370,3,27232,5174.08,32406,-33.69946129820336,-70.55252843948819,-34.25335972035459,-70.77787869607033
1997,226,Linda Gibson,42192850,87,2022-09-14 16:39:53,2022-09-14 16:48:53,2022-09-15 15:39:53,6,78475,1,4986,947.34,5933,-34.46304168911831,-70.85798655537442,-34.46274838916729,-70.71606568046177
1998,176,Jake Bruce,64901413,33,2022-09-09 05:41:33,2022-09-09 05:48:33,2022-09-10 05:40:33,3,7887,1,18253,3468.07,21721,-34.304996909584,-70.62842085414748,-33.835377972337625,-70.68126959176745
1999,279,William Prince,40882931,69,2022-12-29 01:48:00,2022-12-29 01:58:00,2022-12-29 17:14:00,6,19305,2,1211,230.09,1441,-33.97900996751387,-70.59958742525849,-34.27930939155335,-70.82714068236285
2000,558,Jamie Woods,68195405,21,2022-06-11 01:28:12,2022-06-11 01:29:12,2022-06-11 20:51:12,5,73439,3,5794,1100.86,6894,-34.28412184062953,-70.9142817604244,-34.44947643519879,-70.89868517869975
2001,930,Matthew Smith,45842374,64,2022-03-20 21:21:32,2022-03-20 21:35:32,2022-03-21 17:42:32,1,15669,3,22251,4227.69,26478,-34.19502087574399,-70.57424089485386,-33.52758096516077,-71.10723584465295
2002,319,Christopher Bryant,49718158,38,2022-11-08 13:50:12,2022-11-08 14:02:12,2022-11-09 05:49:12,2,97309,2,25643,4872.17,30515,-34.13808466692316,-70.77829013237447,-34.27881659062774,-70.87390224123304
2003,646,Douglas Parrish,48205360,72,2022-12-25 02:07:51,2022-12-25 02:19:51,2022-12-25 03:43:51,1,15312,1,3203,608.57,3811,-34.01598575318951,-70.83355303610794,-34.313071142283135,-71.3247569518639
2004,566,Savannah Petersen,77017852,53,2022-02-28 01:49:45,2022-02-28 01:52:45,2022-02-28 11:56:45,3,42700,3,13329,2532.51,15861,-34.3636070465726,-70.71832487903076,-33.54754875779365,-70.56203712095237
2005,708,Patricia Diaz,90422551,46,2022-01-07 21:01:10,2022-01-07 21:07:10,2022-01-08 05:25:10,5,82860,1,10117,1922.23,12039,-34.352043934813594,-71.16840814863002,-34.0064081869868,-71.02370941282733
2006,750,Sarah Wilcox,83879842,45,2022-05-21 06:32:27,2022-05-21 06:40:27,2022-05-22 05:36:27,4,7076,1,25760,4894.4,30654,-33.60159636078247,-70.661133247509,-34.064614291075436,-70.78612152741823
2007,527,Timothy French,36997941,18,2022-05-04 18:07:44,2022-05-04 18:16:44,2022-05-05 05:26:44,5,73492,3,9147,1737.93,10884,-33.92639042090215,-71.26966972324912,-34.48956718498457,-70.67539037634627
2008,161,Brandon Hopkins,75803455,42,2022-09-02 07:48:15,2022-09-02 07:58:15,2022-09-02 14:34:15,3,32240,2,1153,219.07,1372,-34.238370260105796,-71.1915841411683,-33.55627076071624,-70.79178887624931
2009,226,Linda Gibson,42192850,78,2022-12-20 03:13:48,2022-12-20 03:25:48,2022-12-21 00:51:48,5,41073,3,4720,896.8,5616,-33.572654431715584,-71.342786013303,-34.28230732166461,-70.91076405298413
2010,434,Nicholas Jenkins,75879868,29,2022-07-02 06:10:47,2022-07-02 06:20:47,2022-07-03 05:57:47,3,84466,3,17477,3320.63,20797,-34.44492642992013,-70.68048389498277,-33.583730466836926,-71.48252278374952
2011,769,Aaron Woods,22573880,69,2022-12-28 17:44:54,2022-12-28 17:46:54,2022-12-29 15:15:54,3,26066,3,15036,2856.84,17892,-33.866774688343,-70.77899149843293,-33.95733155696523,-70.77395536506695
2012,894,Jeremy Hooper,86007156,86,2022-10-16 20:39:11,2022-10-16 20:53:11,2022-10-17 13:34:11,5,96441,1,12680,2409.2,15089,-34.391830266405826,-70.88110113766137,-33.76198733382847,-70.96013900221519
2013,844,Debra Steele,87025218,87,2022-09-13 00:39:25,2022-09-13 00:54:25,2022-09-13 04:47:25,2,30289,2,11866,2254.54,14120,-33.961409495025116,-71.0834620700134,-34.439028674191896,-70.56912584990692
2014,148,Jose Yoder,57048871,23,2022-07-23 17:26:44,2022-07-23 17:31:44,2022-07-24 12:43:44,3,69656,2,5947,1129.93,7076,-33.70135347794199,-70.71946641430722,-33.64742492378984,-71.32276865137453
2015,894,Jeremy Hooper,86007156,13,2022-05-31 14:29:45,2022-05-31 14:30:45,2022-05-31 14:42:45,4,83465,2,25034,4756.46,29790,-34.17878088546597,-70.87019602764133,-33.9526626651754,-71.130913274079
2016,131,Sonya Davis,54552335,77,2022-02-09 02:33:29,2022-02-09 02:34:29,2022-02-09 15:56:29,1,36458,1,17615,3346.85,20961,-33.520817708269696,-71.40228190457138,-33.85256952271033,-70.53390732044184
2017,122,Richard Garcia,10816067,91,2022-03-30 21:05:26,2022-03-30 21:08:26,2022-03-31 12:08:26,6,65173,3,17521,3328.9900000000002,20849,-33.90566507565523,-71.48598881161817,-34.13506237463337,-71.1291144849121
2018,770,Bryan Stanton,95966869,2,2022-02-12 21:08:48,2022-02-12 21:12:48,2022-02-13 13:05:48,1,38561,3,11797,2241.43,14038,-33.98697032649403,-71.47176609225974,-33.533141356989596,-71.2632949611756
2019,418,Joshua Prince,63850251,44,2022-03-27 19:22:38,2022-03-27 19:31:38,2022-03-28 00:58:38,5,61828,3,6940,1318.6,8258,-33.58174615148336,-70.94464460346235,-33.99205750376721,-70.58140852207077
2020,529,Kenneth Brown,27140342,15,2022-01-10 16:24:18,2022-01-10 16:39:18,2022-01-11 04:53:18,3,81324,1,21805,4142.95,25947,-34.489308819058095,-71.31540597691442,-33.9929386129911,-70.80820091191947
2021,949,Tammy Henderson,28601661,20,2022-05-15 17:37:07,2022-05-15 17:46:07,2022-05-16 12:49:07,6,90834,1,28049,5329.31,33378,-34.222575990159854,-70.98540545120211,-33.96624257504089,-71.3493411913321
2022,78,Shane Dominguez,95122509,23,2022-10-13 11:26:13,2022-10-13 11:33:13,2022-10-13 13:47:13,1,28641,1,8282,1573.58,9855,-33.65506119835291,-70.72994885871212,-33.93423976290273,-71.18724437962527
2023,240,Duane Lewis,24817176,74,2022-03-16 13:30:12,2022-03-16 13:36:12,2022-03-17 07:52:12,1,83229,2,1853,352.07,2205,-33.9342339877018,-70.50721385665443,-34.30889153343094,-70.60283324688304
2024,402,Sandra Barnett,39858822,19,2022-02-09 21:39:21,2022-02-09 21:42:21,2022-02-10 18:18:21,6,16078,3,5477,1040.63,6517,-34.27263623482579,-70.74854307631443,-33.82712989661896,-70.5991419813833
2025,978,Joe Martinez,36521346,48,2022-09-28 18:22:46,2022-09-28 18:37:46,2022-09-29 03:58:46,3,89961,1,5550,1054.5,6604,-34.17918381464945,-71.37457569918803,-34.10826367660451,-70.97358701912478
